horizon,channel_set,model,train_seconds,feature_seconds,predict_seconds,total_seconds,n_features,val_threshold,val_n,val_n_positive,val_n_negative,val_auroc,val_auprc,val_brier,val_accuracy,val_balanced_accuracy,val_precision,val_recall_sensitivity,val_specificity,val_f1,val_tp,val_tn,val_fp,val_fn,test_n,test_n_positive,test_n_negative,test_threshold,test_auroc,test_auprc,test_brier,test_accuracy,test_balanced_accuracy,test_precision,test_recall_sensitivity,test_specificity,test_f1,test_tp,test_tn,test_fp,test_fn
18,values_masks,LogReg_L2_balanced,0.059,0.013,0.002,0.092,260,0.20719300606581695,276,170,106,0.6895116537180911,0.7625740663237394,0.23141711104065288,0.6811594202898551,0.5991120976692563,0.6694214876033058,0.9529411764705882,0.24528301886792453,0.7864077669902912,162,26,80,8,276,170,106,0.20719300606581695,0.7046059933407325,0.7809879623027184,0.22262733024496478,0.6376811594202898,0.5496115427302997,0.6422764227642277,0.9294117647058824,0.16981132075471697,0.7596153846153846,158,18,88,12
18,values_masks,MLP_tabular,0.368,0.013,0.002,0.401,260,0.47477081418037415,276,170,106,0.6735294117647058,0.734161158375938,0.21782536367718744,0.7065217391304348,0.6552164261931188,0.7129186602870813,0.8764705882352941,0.4339622641509434,0.7862796833773087,149,46,60,21,276,170,106,0.47477081418037415,0.6769145394006659,0.7775681135824548,0.22515225057734342,0.6231884057971014,0.5680355160932298,0.6586538461538461,0.8058823529411765,0.330188679245283,0.7248677248677249,137,35,71,33
18,values_masks,Dummy_StratifiedFloor,0.0,0.014,0.001,0.032,260,0.0,276,170,106,0.4704217536071033,0.6024735694850708,0.5036231884057971,0.6159420289855072,0.5,0.6159420289855072,1.0,0.0,0.7623318385650224,170,0,106,0,276,170,106,0.0,0.478079911209767,0.6058598914702564,0.4963768115942029,0.6159420289855072,0.5,0.6159420289855072,1.0,0.0,0.7623318385650224,170,0,106,0
24,full,RandomForest_balanced,1.352,0.018,0.178,1.579,576,0.36,276,170,106,0.7875693673695893,0.85674766450588,0.17913448822463768,0.717391304347826,0.6391786903440622,0.6916666666666667,0.9764705882352941,0.3018867924528302,0.8097560975609757,166,32,74,4,276,170,106,0.36,0.7609045504994449,0.857689492475881,0.1924008605072464,0.6666666666666666,0.5873473917869034,0.6638655462184874,0.9294117647058824,0.24528301886792453,0.7745098039215687,158,26,80,12
24,full,HistGradBoost,0.843,0.035,0.003,0.897,576,0.3948984371308269,276,170,106,0.8042175360710321,0.8676774726261455,0.17479184908137482,0.7536231884057971,0.7147613762486127,0.7575757575757576,0.8823529411764706,0.5471698113207547,0.8152173913043478,150,58,48,20,276,170,106,0.3948984371308269,0.7660932297447282,0.8520495727777798,0.19182989005531711,0.6992753623188406,0.6528856825749167,0.7142857142857143,0.8529411764705882,0.4528301886792453,0.7774798927613941,145,48,58,25
24,full,ExtraTrees_balanced,0.968,0.031,0.166,1.209,576,0.2925,276,170,106,0.7750832408435071,0.8337570431737718,0.18415713315217394,0.7101449275362319,0.6261931187569367,0.6829268292682927,0.9882352941176471,0.2641509433962264,0.8076923076923077,168,28,78,2,276,170,106,0.2925,0.7633185349611543,0.8518159223286581,0.19206456068840577,0.6920289855072463,0.6061598224195338,0.6720647773279352,0.9764705882352941,0.2358490566037736,0.7961630695443646,166,25,81,4
24,full,MLP_tabular,0.579,0.016,0.003,0.616,576,0.21587617695331573,276,170,106,0.7194228634850165,0.801036585125916,0.2027750151080036,0.6811594202898551,0.5849056603773585,0.6589147286821705,1.0,0.16981132075471697,0.794392523364486,170,18,88,0,276,170,106,0.21587617695331573,0.7542175360710321,0.8475244864225239,0.19876507364901716,0.6666666666666666,0.5766925638179801,0.656,0.9647058823529412,0.18867924528301888,0.780952380952381,164,20,86,6
24,full,LogReg_L2_balanced,0.114,0.018,0.003,0.152,576,0.0840413402997802,276,170,106,0.6798557158712542,0.7357396800228762,0.24560991204712038,0.677536231884058,0.5855160932297447,0.6600790513833992,0.9823529411764705,0.18867924528301888,0.789598108747045,167,20,86,3,276,170,106,0.0840413402997802,0.7042175360710322,0.7599577234259297,0.2283070803072273,0.6304347826086957,0.541953385127636,0.6382113821138211,0.9235294117647059,0.16037735849056603,0.7548076923076923,157,17,89,13
24,full,Dummy_StratifiedFloor,0.0,0.018,0.001,0.036,576,0.0,276,170,106,0.4704217536071033,0.6024735694850708,0.5036231884057971,0.6159420289855072,0.5,0.6159420289855072,1.0,0.0,0.7623318385650224,170,0,106,0,276,170,106,0.0,0.478079911209767,0.6058598914702564,0.4963768115942029,0.6159420289855072,0.5,0.6159420289855072,1.0,0.0,0.7623318385650224,170,0,106,0
24,values,ExtraTrees_balanced,0.756,0.02,0.187,0.985,160,0.38,276,170,106,0.777857935627081,0.8612671179324504,0.1870428668478261,0.7028985507246377,0.618534961154273,0.6788617886178862,0.9823529411764705,0.25471698113207547,0.8028846153846154,167,27,79,3,276,170,106,0.38,0.7370699223085461,0.845317892201608,0.2016170516304348,0.6521739130434783,0.5702552719200888,0.6541666666666667,0.9235294117647059,0.2169811320754717,0.7658536585365854,157,23,83,13
24,values,RandomForest_balanced,1.505,0.013,0.164,1.707,160,0.36,276,170,106,0.7767480577136514,0.8542669519804227,0.185568455615942,0.6992753623188406,0.617369589345172,0.6790123456790124,0.9705882352941176,0.2641509433962264,0.7990314769975787,165,28,78,5,276,170,106,0.36,0.7190344062153162,0.8246956889506343,0.20443770380434784,0.6557971014492754,0.5714206437291898,0.654320987654321,0.9352941176470588,0.20754716981132076,0.7699757869249395,159,22,84,11
24,values,HistGradBoost,0.253,0.017,0.002,0.289,160,0.39075943034131483,276,170,106,0.7806326304106549,0.85040625824501,0.18778736170900057,0.7282608695652174,0.6781908990011098,0.7272727272727273,0.8941176470588236,0.46226415094339623,0.8021108179419525,152,49,57,18,276,170,106,0.39075943034131483,0.7171476137624861,0.818304686867914,0.2090860165172304,0.6594202898550725,0.6063263041065483,0.6826923076923077,0.8352941176470589,0.37735849056603776,0.7513227513227513,142,40,66,28
24,values,MLP_tabular,0.316,0.013,0.002,0.349,160,0.28370532393455505,276,170,106,0.6943951165371809,0.7740217775470452,0.21018107044324535,0.6702898550724637,0.5743063263041066,0.6536964980544747,0.9882352941176471,0.16037735849056603,0.7868852459016393,168,17,89,2,276,170,106,0.28370532393455505,0.7047169811320755,0.8091897310824772,0.2105030427948182,0.6521739130434783,0.5560488346281909,0.64453125,0.9705882352941176,0.14150943396226415,0.7746478873239436,165,15,91,5
24,values,LogReg_L2_balanced,0.035,0.014,0.002,0.066,160,0.15188138682536895,276,170,106,0.6833518312985571,0.7575886816683153,0.2316897189759887,0.644927536231884,0.5412874583795783,0.6363636363636364,0.9882352941176471,0.09433962264150944,0.7741935483870968,168,10,96,2,276,170,106,0.15188138682536895,0.6987236403995559,0.7933794879091938,0.22046619845342624,0.6340579710144928,0.5289123196448391,0.630188679245283,0.9823529411764705,0.07547169811320754,0.767816091954023,167,8,98,3
24,values,Dummy_StratifiedFloor,0.0,0.014,0.001,0.032,160,0.0,276,170,106,0.4704217536071033,0.6024735694850708,0.5036231884057971,0.6159420289855072,0.5,0.6159420289855072,1.0,0.0,0.7623318385650224,170,0,106,0,276,170,106,0.0,0.478079911209767,0.6058598914702564,0.4963768115942029,0.6159420289855072,0.5,0.6159420289855072,1.0,0.0,0.7623318385650224,170,0,106,0
24,values_masks,ExtraTrees_balanced,0.811,0.036,0.152,1.043,320,0.325,276,170,106,0.7620976692563817,0.8491355560145661,0.1893236186594203,0.7028985507246377,0.618534961154273,0.6788617886178862,0.9823529411764705,0.25471698113207547,0.8028846153846154,167,27,79,3,276,170,106,0.325,0.7625416204217537,0.8596886820177004,0.19337767210144927,0.6884057971014492,0.5978912319644839,0.6666666666666666,0.9882352941176471,0.20754716981132076,0.7962085308056872,168,22,84,2
24,values_masks,RandomForest_balanced,1.392,0.016,0.202,1.654,320,0.43,276,170,106,0.781048834628191,0.8598192128948067,0.18289510869565218,0.7210144927536232,0.6509988901220866,0.7012987012987013,0.9529411764705882,0.3490566037735849,0.8079800498753117,162,37,69,8,276,170,106,0.43,0.726165371809101,0.8283676730242918,0.20255373641304347,0.6666666666666666,0.5962264150943396,0.6710526315789473,0.9,0.29245283018867924,0.7688442211055276,153,31,75,17
24,values_masks,HistGradBoost,0.44,0.034,0.003,0.494,320,0.3432244769760681,276,170,106,0.7700332963374028,0.837407860651125,0.19021701641706767,0.717391304347826,0.6533851276359601,0.7053571428571429,0.9294117647058824,0.37735849056603776,0.8020304568527918,158,40,66,12,276,170,106,0.3432244769760681,0.7294672586015538,0.8278994376604562,0.20419285760453557,0.6666666666666666,0.6015538290788013,0.6756756756756757,0.8823529411764706,0.32075471698113206,0.7653061224489796,150,34,72,20
24,values_masks,MLP_tabular,0.667,0.016,0.002,0.703,320,0.1041112095117569,276,170,106,0.6709211986681465,0.739683788556106,0.24186096728811046,0.6557971014492754,0.5625416204217536,0.6482213438735178,0.9647058823529412,0.16037735849056603,0.7754137115839244,164,17,89,6,276,170,106,0.1041112095117569,0.7173140954495005,0.8055468833313512,0.233163594407279,0.6739130434782609,0.586126526082131,0.6612903225806451,0.9647058823529412,0.20754716981132076,0.784688995215311,164,22,84,6
24,values_masks,LogReg_L2_balanced,0.059,0.016,0.002,0.095,320,0.06130500752002993,276,170,106,0.6941731409544949,0.7596922101826935,0.2327227797152626,0.644927536231884,0.5395116537180911,0.6353383458646616,0.9941176470588236,0.08490566037735849,0.7752293577981652,169,9,97,1,276,170,106,0.06130500752002993,0.6814095449500556,0.7668222218673802,0.23216872599948601,0.6268115942028986,0.5248057713651498,0.6283524904214559,0.9647058823529412,0.08490566037735849,0.7610208816705336,164,9,97,6
24,values_masks,Dummy_StratifiedFloor,0.0,0.017,0.001,0.035,320,0.0,276,170,106,0.4704217536071033,0.6024735694850708,0.5036231884057971,0.6159420289855072,0.5,0.6159420289855072,1.0,0.0,0.7623318385650224,170,0,106,0,276,170,106,0.0,0.478079911209767,0.6058598914702564,0.4963768115942029,0.6159420289855072,0.5,0.6159420289855072,1.0,0.0,0.7623318385650224,170,0,106,0
